s_bp	balanced.avg.smoothed	label
2000000	0.01418051240077178	Liver
3000000	0.01286517509165521	Liver
4000000	0.01203071731233581	Liver
5000000	0.011448629810665838	Liver
6000000	0.01100863667125823	Liver
7000000	0.010674378835382843	Liver
8000000	0.010413694057923452	Liver
9000000	0.010199166943265925	Liver
10000000	0.010013233909106458	Liver
11000000	0.00984608582104709	Liver
12000000	0.009692031788617588	Liver
13000000	0.009547329225780488	Liver
14000000	0.009409289798258176	Liver
15000000	0.009275915851850293	Liver
16000000	0.00914573462364261	Liver
17000000	0.009017684355761132	Liver
18000000	0.008891032595795172	Liver
19000000	0.00876533200138975	Liver
20000000	0.008640386945149089	Liver
21000000	0.00851620308108189	Liver
22000000	0.008392952460501889	Liver
23000000	0.008270920599484973	Liver
24000000	0.008150458089540583	Liver
25000000	0.00803193087802372	Liver
26000000	0.007915685967953341	Liver
27000000	0.007802021225949451	Liver
28000000	0.007691167063590238	Liver
29000000	0.007583280784151728	Liver
30000000	0.007478448729592246	Liver
31000000	0.0073766893016952865	Liver
32000000	0.007277967164224238	Liver
33000000	0.007182205185769378	Liver
34000000	0.007089294311502619	Liver
35000000	0.006999107464061394	Liver
36000000	0.006911511126841647	Liver
37000000	0.0068263688744440885	Liver
38000000	0.006743550776576325	Liver
39000000	0.006662938099015397	Liver
40000000	0.006584421796945263	Liver
41000000	0.006507906839036494	Liver
42000000	0.00643331063566774	Liver
43000000	0.006360563937925607	Liver
44000000	0.0062892887166958325	Liver
45000000	0.006220387360289948	Liver
46000000	0.0061526064086677235	Liver
47000000	0.006086998205900992	Liver
48000000	0.00602255633394683	Liver
49000000	0.005960104580921296	Liver
50000000	0.005898869724374354	Liver
51000000	0.005839458130320877	Liver
52000000	0.0057813033433380704	Liver
53000000	0.005724819086312033	Liver
54000000	0.005669611144393857	Liver
55000000	0.005615934119760098	Liver
56000000	0.005563531257466303	Liver
57000000	0.005512532025360219	Liver
58000000	0.00546278348896777	Liver
59000000	0.005414322934331582	Liver
60000000	0.005367070556492166	Liver
61000000	0.0053210014816842885	Liver
62000000	0.0052760862053874815	Liver
63000000	0.0052322597057851365	Liver
64000000	0.005189523567971084	Liver
65000000	0.005147791031983491	Liver
66000000	0.0051070828743471144	Liver
67000000	0.005067301595648241	Liver
68000000	0.0050284796078339565	Liver
69000000	0.0049905153399028125	Liver
70000000	0.004953448236966578	Liver
71000000	0.004917176421768015	Liver
72000000	0.004881746388525736	Liver
73000000	0.0048470550978280385	Liver
74000000	0.004813157558476487	Liver
75000000	0.004779947348943672	Liver
76000000	0.00474748965352036	Liver
77000000	0.004715672357732479	Liver
78000000	0.004684575104795531	Liver
79000000	0.004654075178844476	Liver
80000000	0.004624268950315485	Liver
81000000	0.0045950203466488425	Liver
82000000	0.004566446047929289	Liver
83000000	0.004538392589812571	Liver
84000000	0.004510999412706261	Liver
85000000	0.004484092844977541	Liver
86000000	0.004457835902635835	Liver
87000000	0.004432033612512442	Liver
88000000	0.004406930529567857	Liver
89000000	0.004382250889574634	Liver
90000000	0.004357982911184055	Liver
91000000	0.00433447041828612	Liver
92000000	0.004311339684286865	Liver
93000000	0.004288580461286871	Liver
94000000	0.004266588345817203	Liver
95000000	0.004244939950670994	Liver
96000000	0.00422362636965324	Liver
97000000	0.004203089106607731	Liver
98000000	0.0041828608182529195	Liver
99000000	0.00416293377387366	Liver
100000000	0.004143787627436346	Liver
101000000	0.004124918741330226	Liver
102000000	0.004106320414415255	Liver
103000000	0.004088501700757903	Liver
104000000	0.0040709313567617875	Liver
105000000	0.004053603581801644	Liver
106000000	0.004037047769693591	Liver
107000000	0.004020714082567344	Liver
108000000	0.004004597505718847	Liver
109000000	0.00398923900100035	Liver
110000000	0.003974078858003121	Liver
111000000	0.003959112746158135	Liver
112000000	0.003944885135801825	Liver
113000000	0.003930834444450317	Liver
114000000	0.003916956935446017	Liver
115000000	0.0039037937070266807	Liver
116000000	0.0038907881109832227	Liver
117000000	0.0038779369249546127	Liver
118000000	0.0038657712049023035	Liver
119000000	0.0038537458347982613	Liver
120000000	0.003841858036336906	Liver
121000000	0.0038306245678906025	Liver
122000000	0.00381951599917928	Liver
123000000	0.0038085299346801013	Liver
124000000	0.003798164816679445	Liver
125000000	0.003787910824000084	Liver
126000000	0.0037777658904487935	Liver
127000000	0.0037682073351434286	Liver
128000000	0.00375874765122682	Liver
129000000	0.003749385055464949	Liver
130000000	0.003740647545469828	Liver
131000000	0.003731997118664859	Liver
132000000	0.003723432252240169	Liver
133000000	0.0037149514612943354	Liver
134000000	0.003707117694977649	Liver
135000000	0.0036993585082916204	Liver
136000000	0.0036916726466124207	Liver
137000000	0.0036840588854498866	Liver
138000000	0.0036770357624802863	Liver
139000000	0.003670076592391477	Liver
140000000	0.003663180338976856	Liver
141000000	0.0036563459900681413	Liver
142000000	0.0036500484150149212	Liver
143000000	0.00364380576671272	Liver
144000000	0.0036376171869870752	Liver
145000000	0.0036314818369129562	Liver
146000000	0.0036258321934358865	Liver
147000000	0.0036202298139991844	Liver
148000000	0.0036146739856853507	Liver
149000000	0.003609164011055202	Liver
150000000	0.0036040930643466904	Liver
151000000	0.003599062865832888	Liver
152000000	0.0035940728214546983	Liver
2000000	0.014554176198989091	Other
