s_bp	balanced.avg.smoothed	label
142000000	0.0038030795926333183	Liver
143000000	0.0037979217951569456	Liver
144000000	0.0037928068629713265	Liver
145000000	0.003787734145844985	Liver
146000000	0.003783071371875711	Liver
147000000	0.0037784461073062364	Liver
148000000	0.0037738577982888637	Liver
149000000	0.0037693059028261707	Liver
150000000	0.0037651222504378997	Liver
151000000	0.0037609709939883966	Liver
152000000	0.003756851670555689	Liver
153000000	0.0037527638268233304	Liver
