s_bp	balanced.avg.smoothed	label
2000000	0.015762742325192685	Other
3000000	0.01389133696267385	Other
4000000	0.012542495003334453	Other
5000000	0.011604660847452432	Other
6000000	0.01092252692810213	Other
7000000	0.010404996241634976	Other
8000000	0.009999549384052434	Other
9000000	0.009673244278685385	Other
10000000	0.009404690606107996	Other
11000000	0.009178944875504573	Other
12000000	0.008984955283155613	Other
13000000	0.008814462761638586	Other
14000000	0.008661394513401656	Other
15000000	0.008521365509593695	Other
16000000	0.008391273697660755	Other
17000000	0.008268959400035194	Other
18000000	0.008152933460885978	Other
19000000	0.00804218972210388	Other
20000000	0.007936065837861652	Other
21000000	0.007834125412142005	Other
22000000	0.007736089260775605	Other
23000000	0.007641772648940335	Other
24000000	0.00755104389392766	Other
25000000	0.007463790348213987	Other
26000000	0.00737990207038642	Other
27000000	0.007299259346584127	Other
28000000	0.007221726062793291	Other
29000000	0.007147151802979109	Other
30000000	0.007075376172644506	Other
31000000	0.007006229965227003	Other
32000000	0.006939543778042765	Other
33000000	0.006875152956513007	Other
34000000	0.00681289911535611	Other
35000000	0.0067526353539071665	Other
36000000	0.006694229456219848	Other
37000000	0.006637560893303998	Other
38000000	0.006582523616259736	Other
39000000	0.006529025734423461	Other
40000000	0.006476984952683401	Other
41000000	0.006426329723407155	Other
42000000	0.006376996321720604	Other
43000000	0.0063289284978191715	Other
44000000	0.006281959461907035	Other
45000000	0.006236382928457098	Other
46000000	0.00619171253376054	Other
47000000	0.006148312603348536	Other
48000000	0.006105756021571192	Other
49000000	0.006064362485867063	Other
50000000	0.006023741520771312	Other
51000000	0.0059841890586268464	Other
52000000	0.005945329339067443	Other
53000000	0.005907455040062842	Other
54000000	0.005870186735354224	Other
55000000	0.005833830982699099	Other
56000000	0.005797993683371483	Other
57000000	0.005763005052232998	Other
58000000	0.005728451116628644	Other
59000000	0.005694689779388384	Other
60000000	0.005661286703659266	Other
61000000	0.005628626876037286	Other
62000000	0.005596261119621583	Other
63000000	0.005564594909885679	Other
64000000	0.005533171170114038	Other
65000000	0.005502407991730079	Other
66000000	0.0054718503047047045	Other
67000000	0.005441918047485768	Other
68000000	0.005412168321394681	Other
69000000	0.005383012008482302	Other
70000000	0.005354027642927676	Other
71000000	0.005325607179813282	Other
72000000	0.005297360131325765	Other
73000000	0.005269649450196113	Other
74000000	0.005242123496764853	Other
75000000	0.005215107933125104	Other
76000000	0.005188295611875439	Other
77000000	0.005161968949937819	Other
78000000	0.005135870772435166	Other
79000000	0.005110234505608076	Other
80000000	0.005084855392995022	Other
81000000	0.005059915261698799	Other
82000000	0.0050352638651116315	Other
83000000	0.005011029207283609	Other
84000000	0.004987115891921624	Other
85000000	0.0049635976829255305	Other
86000000	0.004940432534152694	Other
87000000	0.0049176414428194724	Other
88000000	0.0048952497135870765	Other
89000000	0.0048732112410814115	Other
90000000	0.004851516576043991	Other
91000000	0.004830292995730772	Other
92000000	0.0048093927019451236	Other
93000000	0.0047888073357657155	Other
94000000	0.004768759300530117	Other
95000000	0.004749006021287971	Other
96000000	0.0047295401294720875	Other
97000000	0.004710665011878647	Other
98000000	0.004692057663388973	Other
99000000	0.00467371161060388	Other
100000000	0.004655996378638697	Other
101000000	0.004638523570293839	Other
102000000	0.004621287516723615	Other
103000000	0.004604709207308807	Other
104000000	0.004588349691496065	Other
105000000	0.0045722040192396445	Other
106000000	0.0045567307951402585	Other
107000000	0.004541454491381178	Other
108000000	0.004526370796310171	Other
109000000	0.004511963346332092	Other
110000000	0.004497732706165125	Other
111000000	0.004483675127963906	Other
112000000	0.004470288215474607	Other
113000000	0.004457059737649573	Other
114000000	0.004443986442023354	Other
115000000	0.004431570642255472	Other
116000000	0.004419296578811773	Other
117000000	0.004407161432554011	Other
118000000	0.004395663918584511	Other
119000000	0.004384293047807875	Other
