s_bp	balanced.avg.smoothed	label
26000000	0.008064402416843735	Liver
27000000	0.007934668235892011	Liver
28000000	0.0078080282252359105	Liver
29000000	0.007684625770967072	Liver
30000000	0.007564550558196183	Liver
31000000	0.007447840073966011	Liver
32000000	0.007334491091870657	Liver
33000000	0.007224467381937421	Liver
34000000	0.007117704975327161	Liver
35000000	0.00701412225081855	Liver
36000000	0.006913628252527854	Liver
37000000	0.006816123107617144	Liver
38000000	0.006721506001485173	Liver
39000000	0.006629678987339285	Liver
40000000	0.006540544559244215	Liver
41000000	0.0064540106224316015	Liver
42000000	0.0063699893604814385	Liver
43000000	0.006288399219523451	Liver
44000000	0.0062089215902533055	Liver
45000000	0.00613220111011789	Liver
46000000	0.006057269680122642	Liver
47000000	0.005984836168145535	Liver
48000000	0.005914168616862453	Liver
49000000	0.005845767093206554	Liver
50000000	0.005779097956622277	Liver
51000000	0.005714487047610218	Liver
52000000	0.00565156128074409	Liver
53000000	0.005590507461957316	Liver
54000000	0.005531076402697693	Liver
55000000	0.005473350434277773	Liver
56000000	0.00541717380852654	Liver
57000000	0.005362552905904276	Liver
58000000	0.0053093995391050265	Liver
59000000	0.005257668271445777	Liver
60000000	0.005207316983710081	Liver
61000000	0.005158268322554852	Liver
62000000	0.005110513031052682	Liver
63000000	0.005063953442619084	Liver
64000000	0.005018602536529949	Liver
65000000	0.0049743515412875895	Liver
66000000	0.004931231317703807	Liver
67000000	0.004889124957861063	Liver
68000000	0.004848079609999246	Liver
69000000	0.00480797057562426	Liver
70000000	0.004768860992719369	Liver
71000000	0.004730617579421535	Liver
72000000	0.004693322484147319	Liver
73000000	0.004656829801256228	Liver
74000000	0.004621243768381839	Liver
75000000	0.004586401910338219	Liver
76000000	0.004552432599907579	Liver
77000000	0.0045191540362056176	Liver
78000000	0.004486722706636995	Liver
79000000	0.004454932845444973	Liver
80000000	0.004423970078761765	Liver
81000000	0.004393603163427504	Liver
82000000	0.0043640488906512755	Liver
83000000	0.004335048067099751	Liver
84000000	0.004306849164964794	Liver
85000000	0.004279164176779496	Liver
86000000	0.004252271892159615	Liver
87000000	0.004225856596316845	Liver
88000000	0.0042003148041607615	Liver
89000000	0.004175213401583566	Liver
90000000	0.004150539973876006	Liver
91000000	0.0041268236577294394	Liver
92000000	0.004103499846518578	Liver
93000000	0.004080557882784156	Liver
94000000	0.004058577064014615	Liver
95000000	0.004036945384736106	Liver
96000000	0.004015653710842327	Liver
97000000	0.003995320538312777	Liver
98000000	0.003975297294578627	Liver
99000000	0.003955576164636526	Liver
100000000	0.003936803204339475	Liver
101000000	0.003918304814254064	Liver
102000000	0.003900074319145529	Liver
103000000	0.0038827738626963574	Liver
104000000	0.003865716199062243	Liver
105000000	0.0038488956350803917	Liver
106000000	0.003832979703307477	Liver
107000000	0.0038172781113321266	Liver
108000000	0.0038017860095859255	Liver
109000000	0.0037871668126021377	Liver
110000000	0.003772736574958918	Liver
111000000	0.0037584911694941063	Liver
112000000	0.0037450817978632376	Liver
113000000	0.003731838828058467	Liver
114000000	0.0037187587497464225	Liver
115000000	0.0037064741967148683	Liver
116000000	0.0036943360604678056	Liver
117000000	0.003682341356073245	Liver
118000000	0.0036710983348561227	Liver
119000000	0.0036599840870566876	Liver
120000000	0.0036489960740724568	Liver
121000000	0.0036387150632746753	Liver
122000000	0.003628547281041981	Liver
123000000	0.0036184905674623894	Liver
124000000	0.0036090954399938084	Liver
125000000	0.0035997998769753264	Liver
126000000	0.0035906020393318286	Liver
127000000	0.0035820206810152698	Liver
128000000	0.0035735268966499783	Liver
129000000	0.003565119118759706	Liver
130000000	0.0035573617075581807	Liver
131000000	0.0035496804267739863	Liver
132000000	0.0035420739566194006	Liver
133000000	0.0035345410099641822	Liver
134000000	0.0035276732296401466	Liver
135000000	0.0035208697073824823	Liver
136000000	0.0035141293726139067	Liver
137000000	0.0035074511802988192	Liver
138000000	0.0035013708742289086	Liver
139000000	0.0034953448962817503	Liver
140000000	0.003489372375385244	Liver
141000000	0.003483452460529008	Liver
142000000	0.003478068053504077	Liver
143000000	0.0034727296674604844	Liver
144000000	0.003467436591328219	Liver
145000000	0.0034621881298653057	Liver
146000000	0.0034574175761459556	Liver
147000000	0.003452686092408477	Liver
148000000	0.0034479930961397783	Liver
149000000	0.0034433380173733634	Liver
150000000	0.0034391092543090227	Liver
151000000	0.0034349137312564156	Liver
152000000	0.0034307509693815266	Liver
